"id","status","creative type","creative title","creative description","creative tag","width","height","visible to publishers","link text","destination url","alt text","image source"
"","1","3","SOLUM Shoot 077","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-077.jpg"
"","1","3","SOLUM Shoot 078","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-078.jpg"
"","1","3","SOLUM Shoot 079","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-079.jpg"
"","1","3","SOLUM Shoot 080","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-080.jpg"
"","1","3","SOLUM Shoot 081","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-081.jpg"
"","1","3","SOLUM Shoot 082","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-082.jpg"
"","1","3","SOLUM Shoot 083","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-083.jpg"
"","1","3","SOLUM Shoot 084","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1600","1067","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-084.jpg"
"","1","3","SOLUM Shoot 085","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1600","1067","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-085.jpg"
"","1","3","SOLUM Shoot 086","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-086.jpg"
"","1","3","SOLUM Shoot 087","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-087.jpg"
"","1","3","SOLUM Shoot 088","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-088.jpg"
"","1","3","SOLUM Shoot 089","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-089.jpg"
"","1","3","SOLUM Shoot 090","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-090.jpg"
"","1","3","SOLUM Shoot 091","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-091.jpg"
"","1","3","SOLUM Shoot 092","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-092.jpg"
"","1","3","SOLUM Shoot 093","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-093.jpg"
"","1","3","SOLUM Shoot 094","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1600","1067","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-094.jpg"
"","1","3","SOLUM Shoot 095","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1600","1067","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-095.jpg"
"","1","3","SOLUM Shoot 096","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-096.jpg"
"","1","3","SOLUM Shoot 097","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-097.jpg"
"","1","3","SOLUM Shoot 098","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-098.jpg"
"","1","3","SOLUM Shoot 099","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-099.jpg"
"","1","3","SOLUM Shoot 100","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-100.jpg"
"","1","3","SOLUM Shoot 101","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-101.jpg"
"","1","3","SOLUM Shoot 102","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-102.jpg"
"","1","3","SOLUM Shoot 103","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-103.jpg"
"","1","3","SOLUM Shoot 104","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-104.jpg"
"","1","3","SOLUM Shoot 105","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-105.jpg"
"","1","3","SOLUM Shoot 106","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-106.jpg"
"","1","3","SOLUM Shoot 107","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-107.jpg"
"","1","3","SOLUM Shoot 108","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-108.jpg"
"","1","3","SOLUM Shoot 109","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-109.jpg"
"","1","3","SOLUM Shoot 110","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-110.jpg"
"","1","3","SOLUM Shoot 111","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-111.jpg"
"","1","3","SOLUM Shoot 112","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-112.jpg"
"","1","3","SOLUM Shoot 113","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-113.jpg"
"","1","3","SOLUM Shoot 114","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-114.jpg"
"","1","3","SOLUM Shoot 115","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-115.jpg"
"","1","3","SOLUM Shoot 116","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-116.jpg"
"","1","3","SOLUM Shoot 117","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-117.jpg"
"","1","3","SOLUM Shoot 118","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-118.jpg"
"","1","3","SOLUM Shoot 119","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-119.jpg"
"","1","3","SOLUM Shoot 120","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-120.jpg"
"","1","3","SOLUM Shoot 121","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-121.jpg"
"","1","3","SOLUM Shoot 122","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-122.jpg"
"","1","3","SOLUM Shoot 123","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-123.jpg"
"","1","3","SOLUM Shoot 124","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-124.jpg"
"","1","3","SOLUM Shoot 125","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-125.jpg"
"","1","3","SOLUM Shoot 126","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-126.jpg"
"","1","3","SOLUM Shoot 127","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-127.jpg"
"","1","3","SOLUM Shoot 128","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-128.jpg"
"","1","3","SOLUM Shoot 129","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-129.jpg"
"","1","3","SOLUM Shoot 130","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-130.jpg"
"","1","3","SOLUM Shoot 131","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-131.jpg"
"","1","3","SOLUM Shoot 132","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-132.jpg"
"","1","3","SOLUM Shoot 133","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-133.jpg"
"","1","3","SOLUM Shoot 134","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-134.jpg"
"","1","3","SOLUM Shoot 135","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-135.jpg"
"","1","3","SOLUM Shoot 136","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-136.jpg"
"","1","3","SOLUM Shoot 137","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-137.jpg"
"","1","3","SOLUM Shoot 138","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-138.jpg"
"","1","3","SOLUM Shoot 139","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-139.jpg"
"","1","3","SOLUM Shoot 140","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-140.jpg"
"","1","3","SOLUM Shoot 141","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-141.jpg"
"","1","3","SOLUM Shoot 142","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-142.jpg"
"","1","3","SOLUM Shoot 143","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-143.jpg"
"","1","3","SOLUM Shoot 144","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-144.jpg"
"","1","3","SOLUM Shoot 145","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-145.jpg"
"","1","3","SOLUM Shoot 146","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-146.jpg"
"","1","3","SOLUM Shoot 147","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-147.jpg"
"","1","3","SOLUM Shoot 148","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-148.jpg"
"","1","3","SOLUM Shoot 149","SOLUM men's body care. Product and lifestyle photography.","SOLUM Shoot","1067","1600","","","https://bysolum.co.uk/buy","SOLUM men's body care ritual kit","https://d2ni3owln6t6zz.cloudfront.net/creatives/solum-shoot-149.jpg"
